partner_id,join_date,months_on_platform,weekly_trips,cancel_rate,on_time_rate,avg_rating,earnings_volatility,region,repay_on_time
P100223,2025-07-07 01:30:36.816297,13,27,0.0612967048193488,0.9322680147797998,4.567092904195564,0.18384237902023848,West,1
P100224,2024-12-20 01:30:36.816300,36,34,0.21165639852679194,0.9291747671124407,4.346481279173305,0.11815489107107101,North,1
P100225,2023-05-28 01:30:36.816302,9,39,0.18094142854891132,0.8549699173950915,4.685602999708498,0.08739953352638002,East,1
P100226,2024-10-23 01:30:36.816305,14,28,0.08531727587361249,0.7,4.7497610907288035,0.10983085512701041,East,1
P100227,2023-03-08 01:30:36.816308,12,29,0.22204993059216346,0.8887792132363226,4.524238260188867,0.5,North,1
P100228,2022-12-17 01:30:36.816311,32,34,0.07367354915890922,0.8771767427400425,4.197926219755099,0.05707511155186867,Central,1
P100229,2024-05-07 01:30:36.816314,3,35,0.014304831974606356,0.9345509794969606,4.630211777031892,0.5,North,0
P100230,2022-10-18 01:30:36.816317,16,27,0.07662053114766486,0.7989234475362808,4.297110681810752,0.271007892118273,Central,1
P100231,2023-05-10 01:30:36.816320,20,34,0.12309403508909614,0.9089761599869518,4.500519844468249,0.05,South,1
P100232,2023-10-14 01:30:36.816322,32,18,0.1469838829381976,0.9668716838548698,4.638915616633263,0.2616546689361032,South,0
P100233,2024-02-03 01:30:36.816326,23,24,0.012286024963537149,0.9873957415212552,4.38701998099026,0.16231994552978007,North,1
P100234,2025-07-17 01:30:36.816328,17,29,0.05777592479463941,0.9032427327747037,4.1796974778124305,0.1458504739566674,East,1
P100235,2025-02-26 01:30:36.816332,16,29,0.252996477883086,0.8566649479265165,5.0,0.13627848371152004,West,1
P100236,2024-04-13 01:30:36.816335,8,30,0.04754798084521995,0.7549301249655348,4.161402948720934,0.2014169470717201,Central,1
P100237,2024-03-03 01:30:36.816337,19,31,0.1802151174588228,0.8311977502147542,4.068875906075968,0.5,West,1
P100238,2025-04-26 01:30:36.816340,30,28,0.12740038411806578,0.9697971518114267,4.436147509124855,0.32693641041462906,East,0
P100239,2022-09-07 01:30:36.816343,34,40,0.15339275349210052,0.7639624652264185,4.566904126853277,0.474559873558102,West,0
P100240,2024-10-27 01:30:36.816346,14,27,0.046754209555884295,0.7878766477103157,4.499648814061706,0.3647487107688189,West,0
P100241,2024-03-24 01:30:36.816349,22,40,0.011671033696074832,0.9019424720964488,4.593311772972205,0.3867704592068911,Central,1
P100242,2024-10-05 01:30:36.816352,17,32,0.06653386643788807,0.9779551893670603,4.635066553369568,0.2463038594616768,South,1
P100243,2025-02-03 01:30:36.816354,15,27,0.06771094415888826,0.8998664277585704,4.38645197224265,0.35391622611707274,South,1
P100244,2023-12-05 01:30:36.816357,32,30,0.21355054869864132,0.7739943226766235,4.809456894202052,0.09761588309258912,Central,0
P100245,2023-09-03 01:30:36.816360,13,36,0.11698253268195782,0.7766245452184959,4.282229920758606,0.3228766083226035,Central,0
P100246,2022-11-14 01:30:36.816363,21,32,0.012765119442053184,0.9281973148074218,4.303718889651278,0.05,West,1
P100247,2025-01-24 01:30:36.816366,33,22,0.07807214612725455,0.9740318865227137,4.403899747564059,0.11805986189854903,Central,0
P100248,2024-11-23 01:30:36.816369,27,21,0.020962901671273335,0.8129776394882211,4.167191941076525,0.13164820153332854,West,1
P100249,2022-11-26 01:30:36.816372,35,25,0.026699897254548806,0.8936924313391753,4.666909591509172,0.061146569317931526,North,1
P100250,2023-01-18 01:30:36.816375,16,23,0.030786709068887017,0.916806050398772,4.752194123609026,0.11646363328089182,West,0
P100251,2025-03-28 01:30:36.816377,28,35,0.05772334848022284,0.8698542963079262,4.429176258865957,0.11099056011158769,Central,1
P100252,2025-07-16 01:30:36.816381,34,41,0.1807230572924067,0.9430952131383546,4.618668477124676,0.2562411004322946,South,0
P100253,2024-01-15 01:30:36.816384,1,35,0.28941671239735894,0.923026876241829,4.6057539798713,0.33479318941724867,East,1
P100254,2024-01-11 01:30:36.816386,31,26,0.08488353089446735,0.8390056052795699,4.778264811250815,0.12563353041828879,East,0
P100255,2023-09-17 01:30:36.816389,36,33,0.14892730457404238,0.9287634343918103,5.0,0.1240110227141184,South,0
P100256,2023-11-16 01:30:36.816392,33,33,0.11718629764538208,0.8261525417977762,4.50286980067779,0.21323537191888217,East,1
P100257,2023-04-02 01:30:36.816395,33,27,0.16532061887591273,0.8290813860720843,4.874342402607847,0.26636272985287424,North,0
P100258,2022-12-15 01:30:36.816398,18,37,0.12843780558911977,0.9165065059108451,4.586946206900961,0.2226458952781969,Central,0
P100259,2025-03-01 01:30:36.816401,23,28,0.06042970098443688,0.8949078715929399,4.4019332036221845,0.2221511026902117,North,0
P100260,2024-03-31 01:30:36.816404,23,34,0.05928160731982917,0.8902194030041435,4.113438404969222,0.16051229562399597,East,0
P100261,2023-06-10 01:30:36.816407,15,29,0.06154575117083127,0.8924994238555926,4.783245074004714,0.22847598905037936,North,1
P100262,2024-11-30 01:30:36.816410,26,31,0.056154294614485255,0.942793875167955,4.772170505242979,0.1344421814398349,Central,1
P100263,2022-09-05 01:30:36.816413,30,36,0.06729270494237675,0.9722117079463152,4.368958572863603,0.11286648386602094,South,1
P100264,2023-07-06 01:30:36.816415,25,31,0.04159629936222828,0.9449505628715074,3.9951480103796357,0.21509328455743743,South,0
P100265,2024-02-12 01:30:36.816418,16,29,0.0965813758624161,0.9745780899569529,4.723658540162087,0.10573310003897624,South,1
P100266,2023-01-25 01:30:36.816421,14,34,0.013437037490568427,0.9716561535063495,4.115334957825916,0.2741959094151614,Central,0
P100267,2024-06-21 01:30:36.816424,17,34,0.09221199629256407,0.8553578152723075,4.497761056045539,0.07001349329333297,East,0
P100268,2024-02-25 01:30:36.816427,12,30,0.11067246766642132,0.7098280364140364,4.633278709060469,0.3316095914956505,Central,0
P100269,2023-04-28 01:30:36.816430,29,31,0.07895802012906893,0.8873292600729126,5.0,0.07754966436984499,East,0
P100270,2023-02-12 01:30:36.816433,32,23,0.05459031874440442,0.8561704639745481,4.77294662455756,0.05,Central,1
P100271,2025-06-28 01:30:36.816436,24,29,0.0608431608090965,0.7580653632142447,3.937961898975808,0.1335280913985523,East,0
P100272,2023-09-18 01:30:36.816439,13,30,0.008910006591703781,0.7676710014032039,4.923191356138291,0.2202871769545739,North,1
P100273,2025-07-14 01:30:36.816442,20,27,0.07436027916544276,0.8902008655902194,4.162264739120703,0.06839724716370026,Central,0
P100274,2024-09-16 01:30:36.816445,15,29,0.15636068627640765,0.8796123717401164,4.6506298593647974,0.14775332950080505,Central,1
P100275,2024-03-09 01:30:36.816447,4,36,0.05851061799277694,0.9619256437846269,4.287456830471508,0.11306305928314275,East,1
P100276,2024-06-29 01:30:36.816450,34,25,0.027387164926486206,0.8675762182290268,4.68716201004266,0.2742808423449147,East,0
P100277,2023-10-19 01:30:36.816453,28,31,0.056257086285564334,0.8700123875367552,4.092805871119433,0.07012793536719124,North,1
P100278,2022-12-05 01:30:36.816456,2,41,0.12831845334166864,0.9177797713917494,4.695629450880887,0.19917287633922842,West,1
P100279,2024-04-19 01:30:36.816459,30,28,0.04241613484123309,0.9229729718391952,4.53184062469935,0.07168315809251839,East,1
P100280,2023-04-22 01:30:36.816462,26,25,0.11703337884893626,0.764002763731157,4.61311774366774,0.05123781717621767,South,0
P100281,2023-08-07 01:30:36.816464,26,41,0.1564698424368311,0.9693581816841952,4.742846166411768,0.05,South,1
P100282,2023-04-02 01:30:36.816467,20,30,0.008693574939511364,0.9343899408981134,4.989084413766816,0.05,North,1
P100283,2025-06-13 01:30:36.816470,28,27,0.03672284673240661,0.7336048346806952,4.510300232788696,0.05,North,1
P100284,2024-01-06 01:30:36.816473,20,33,0.10050581046795964,0.9506147883564982,4.759035581279918,0.0778714020709857,West,0
P100285,2025-03-06 01:30:36.816476,11,24,0.11656891903298054,0.8442464317690639,4.388741957581424,0.3836304910012467,South,0
P100286,2024-09-23 01:30:36.816479,10,29,0.1492640766891096,0.8008683265932411,4.5959649697881195,0.16602479483502153,East,1
P100287,2024-01-11 01:30:36.816482,23,27,0.13236051815083238,0.9397633938053113,3.5726927832945883,0.24840124438057276,East,1
P100288,2024-10-02 01:30:36.816485,19,32,0.02375895605616443,0.9400727958556548,4.725854831539905,0.0919415696637228,East,0
P100289,2023-09-21 01:30:36.816487,18,31,0.020871815190171318,0.812403464919015,4.107750484789455,0.2447009274289397,South,1
P100290,2023-04-18 01:30:36.816490,27,30,0.10321153977975955,0.8967874511812829,4.359657698014789,0.05,East,1
P100291,2022-11-04 01:30:36.816493,6,18,0.04438636577128086,0.8357917782578353,4.6045206779090515,0.2322126449259524,South,1
P100292,2024-05-16 01:30:36.816496,10,25,0.06190164841384616,0.9455437494646406,4.506767126324942,0.06262133438037419,Central,1
P100293,2023-11-29 01:30:36.816499,2,26,0.10345233323114393,0.8865683355524041,4.663554363500917,0.1721665864869738,West,0
P100294,2022-11-14 01:30:36.816502,24,26,0.1355367857693743,0.8440139241594087,4.424980092543261,0.3686297426516818,Central,0
P100295,2024-11-12 01:30:36.816504,28,29,0.04909646280452423,0.923759279985274,4.222350716617216,0.09880298171283608,North,1
P100296,2022-11-03 01:30:36.816507,28,29,0.09669332734006021,0.9602822616356306,4.54043339625692,0.05,West,0
P100297,2025-07-29 01:30:36.816510,2,27,0.10189969122017858,0.8955951560930568,4.351660575625821,0.05,North,1
P100298,2023-06-21 01:30:36.816513,5,37,0.0015364229149964033,0.9906012837097653,4.27346886008751,0.21043698922540052,Central,1
P100299,2023-03-10 01:30:36.816516,11,25,0.07834096301329609,0.9520308256973784,4.365707935168349,0.4076665456449717,Central,1
P100300,2022-11-15 01:30:36.816519,10,28,0.14163570509760748,0.9170213648045921,4.036789992137477,0.23945882151161113,South,0
P100301,2023-03-03 01:30:36.816521,2,35,0.09065371209314968,0.9566134288474883,4.395697137353812,0.15939351930992984,West,1
P100302,2025-06-17 01:30:36.816524,15,24,0.06297643952107225,0.9051074036982235,4.284833276627317,0.15297202124880635,North,1
P100303,2023-03-20 01:30:36.816527,7,33,0.08874715058802501,0.9494514485849779,4.338188489103927,0.11644319353140249,North,1
P100304,2023-05-03 01:30:36.816530,20,32,0.13762315788826363,0.7,4.920132641703953,0.35258606839047646,North,1
P100305,2023-01-10 01:30:36.816533,34,26,0.04034881599837202,0.9825861088437564,4.361106323897941,0.15598970748338065,Central,1
P100306,2023-10-17 01:30:36.816536,35,28,0.07894719294991823,0.7654573900737136,4.73054143702474,0.271019695802533,Central,0
P100307,2024-11-07 01:30:36.816538,34,27,0.1574430466578065,0.7100819130375366,3.84575519751206,0.09301131220515135,South,1
P100308,2024-07-29 01:30:36.816541,22,28,0.1144103353882983,0.8438227108122982,4.196592983083019,0.26654793741951477,Central,0
P100309,2023-11-06 01:30:36.816544,31,24,0.13429712530624188,0.8537930216465214,4.623914401082814,0.3289177908086587,Central,0
P100310,2023-10-16 01:30:36.816547,23,29,0.09908102981518838,0.7726125648789676,4.512162224341558,0.22861361485232765,South,0
P100311,2025-04-05 01:30:36.816550,19,31,0.04144239258173758,0.972169650044475,4.333787257000381,0.18579682240107437,East,0
P100312,2023-04-25 01:30:36.816553,4,35,0.1929021901779267,0.9532118697080816,4.351152039816568,0.053529602337903597,South,1
P100313,2023-07-24 01:30:36.816556,24,31,0.10826673069259461,0.8788313206346375,4.797877626713749,0.19145644527867,East,1
P100314,2025-04-08 01:30:36.816559,20,28,0.029686351736394005,0.84980485343231,4.70417452274902,0.150967551045424,South,0
P100315,2023-06-04 01:30:36.816562,28,32,0.035435389705834576,0.816120742396281,4.958023991591324,0.31505537972045367,South,0
P100316,2022-10-25 01:30:36.816565,17,36,0.02995330608886023,0.7916416508212784,4.323931298008681,0.1773471240584107,East,0
P100317,2023-11-08 01:30:36.816568,19,30,0.09412250450545982,0.8278086675812434,4.998674945958156,0.48319288335260313,North,0
P100318,2024-03-08 01:30:36.816571,35,26,0.04033096406812584,0.8658995866319684,4.332385589863769,0.13972490694681858,West,1
P100319,2023-05-24 01:30:36.816574,32,34,0.2067401277860928,0.9189245994341257,4.676488685423981,0.15767497667096997,North,0
P100320,2024-01-21 01:30:36.816577,35,30,0.08417129495744462,0.8142022106818756,4.788956603219172,0.0854086328496255,Central,1
P100321,2024-04-02 01:30:36.816580,30,28,0.14676820772051594,0.8929649133828851,4.307923834371115,0.29207576391879203,South,0
P100322,2023-02-18 01:30:36.816582,17,29,0.019994978645972918,0.9265710345437772,4.439054261981627,0.1155601481132524,North,1
P100323,2023-08-30 01:30:36.816585,29,29,0.10267684545455937,0.865720027216309,4.0144312441927585,0.1294921611400809,South,0
P100324,2023-12-31 01:30:36.816588,6,30,0.06660020777631212,0.8308398048129643,4.242755000030999,0.05,North,1
P100325,2023-06-05 01:30:36.816591,17,25,0.23881631759651786,0.9606234522037096,4.618242281306977,0.08261286843182591,South,1
P100326,2023-03-26 01:30:36.816594,17,38,0.20519133666417014,0.8636248607322523,4.612483362917299,0.06133844476584854,East,1
P100327,2024-11-29 01:30:36.816597,14,25,0.09044552446391507,0.9024961314805852,4.501869009922691,0.1506844726175068,West,1
P100328,2025-03-02 01:30:36.816600,24,26,0.12414976404262881,0.893542326205712,3.911608524282984,0.07658936376453677,South,1
P100329,2022-11-10 01:30:36.816603,32,24,0.09966500905351745,0.9558416454009235,4.583689514929511,0.29046851002217,North,0
P100330,2023-09-06 01:30:36.816606,36,27,0.07422440376361633,0.9157798875507119,4.4751476079602,0.15004005578485924,Central,0
P100331,2022-10-29 01:30:36.816609,14,37,0.09623315011813383,0.9424587455677279,4.80172100484651,0.34941460447110084,East,0
P100332,2025-05-01 01:30:36.816614,27,29,0.06504830834053302,0.9236860093092177,4.586778235263835,0.17312219234482146,Central,0
P100333,2022-12-19 01:30:36.816618,19,35,0.24923958425514117,0.8561349936701504,4.034878298886481,0.05,South,0
P100334,2022-10-26 01:30:36.816621,31,24,0.2516404912743536,0.8934195306247641,4.567388066704882,0.1258676203305856,North,0
P100335,2024-05-07 01:30:36.816624,9,29,0.05200811185296439,0.845234150302138,4.653301428792056,0.2929664944947294,East,0
P100336,2023-02-03 01:30:36.816627,17,30,0.13939643696450243,0.9175814440004003,3.903035255683986,0.05,North,1
P100337,2024-12-28 01:30:36.816630,19,25,0.13874953722951494,0.9073135672378276,4.894223354645841,0.12713285434594554,North,0
P100338,2024-04-16 01:30:36.816633,4,24,0.033947278720848476,0.7309089232980572,4.4201964953549515,0.24824244478467203,Central,1
P100339,2024-05-28 01:30:36.816636,11,31,0.11484497393917556,0.8129071743739832,4.450994295635804,0.14761053549302836,East,1
P100340,2024-08-27 01:30:36.816639,22,33,0.024230974976756466,0.8860771768643457,4.421110199842015,0.5,East,0
P100341,2024-01-30 01:30:36.816642,4,27,0.10956634205358473,0.7937940721715443,4.547709264793336,0.37510705103225905,Central,0
P100342,2024-08-11 01:30:36.816645,17,31,0.1298073211485716,0.8624000432429266,4.645812351942419,0.05605192104491663,North,1
P100343,2025-07-11 01:30:36.816648,8,22,0.11914062777208669,0.81611601780581,4.780733857340477,0.3697966068481827,South,0
P100344,2024-02-28 01:30:36.816651,34,28,0.007785473876666281,0.9494444543459183,4.174252873130521,0.5,West,0
P100345,2023-05-24 01:30:36.816654,11,26,0.061175908930401084,0.9253623031998557,4.9258188293755705,0.14221731990434797,Central,1
P100346,2023-07-03 01:30:36.816657,31,26,0.005031786592116049,0.9726588461977752,4.850639849716965,0.5,Central,0
P100347,2024-05-18 01:30:36.816660,11,30,0.08759178557184583,0.7,4.687595376705133,0.05,North,1
P100348,2023-06-26 01:30:36.816663,21,37,0.0718281754852935,0.9777998843327013,4.476638002387502,0.10577242068839697,East,1
P100349,2022-10-22 01:30:36.816666,30,36,0.12432301917863646,0.8682390995021045,4.436804692402607,0.16668243241936925,South,1
P100350,2024-03-05 01:30:36.816669,10,24,0.022055971980346856,0.9042185092454613,4.782933113009793,0.14505271929206262,South,1
P100351,2022-09-28 01:30:36.816671,26,22,0.024031837228563675,0.9173650350333556,4.887281439677931,0.09403471893390816,Central,1
P100352,2023-06-03 01:30:36.816674,27,43,0.07777198818940903,0.9218284220395339,4.570118811155009,0.28084810775000224,Central,0
P100353,2024-09-01 01:30:36.816678,8,30,0.047593004667489336,0.9088023205934108,4.124182663096541,0.12664871753734086,East,1
P100354,2024-11-18 01:30:36.816681,8,24,0.045039433535752155,0.8069994725770494,4.630323673950223,0.1521516644629412,Central,0
P100355,2024-03-24 01:30:36.816684,8,36,0.037180362399903175,0.7032708568750579,4.205740533699076,0.13960738444649853,Central,1
P100356,2023-02-19 01:30:36.816687,34,36,0.08819374196848935,0.9398593978258742,4.244073055762369,0.30364047369073255,South,0
P100357,2025-02-24 01:30:36.816690,16,29,0.043758058176087716,0.8673580036413279,5.0,0.10571147401509927,East,0
P100358,2023-04-04 01:30:36.816693,13,31,0.12627362769332404,0.860257959218749,4.347626277518254,0.08790200273424134,East,1
P100359,2023-09-13 01:30:36.816696,23,26,0.0321400536455667,0.7230967406254601,4.692702432464014,0.19321608199479456,Central,1
P100360,2024-07-19 01:30:36.816699,12,37,0.05679462303737839,0.8280501754119322,4.487107505411546,0.05,East,1
P100361,2022-12-20 01:30:36.816702,27,25,0.027129436735138332,0.8122151626268601,4.591063836487171,0.4088743603659721,North,0
P100362,2023-09-12 01:30:36.816705,22,39,0.07081074241002944,0.9882240580188899,4.703742479579322,0.3537559149749474,South,0
P100363,2024-10-22 01:30:36.816708,32,32,0.06789978308353009,0.9560492666137752,4.470313087592112,0.06960112862492511,West,1
P100364,2024-07-02 01:30:36.816711,27,25,0.07235523952328302,0.9105034304637825,4.42769852285113,0.05,Central,1
P100365,2025-07-22 01:30:36.816714,2,30,0.11340286614315195,0.9236207054883362,4.379661314744674,0.40755633897304744,West,0
P100366,2024-03-22 01:30:36.816717,33,35,0.02604874307116633,0.9196037759764081,4.61801604051942,0.16213848383579363,East,1
P100367,2023-07-11 01:30:36.816720,26,33,0.07874373473062697,0.9558281201530412,4.5926291742016385,0.5,Central,1
